Vbs,	Vgs,	Vds,	Ids
-3.00000000,5.00000000,3.60000000,0.00718509
-3.00000000,5.00000000,3.70000000,0.00720292
-3.00000000,5.00000000,3.80000000,0.00721912
-3.00000000,5.00000000,3.90000000,0.00723416
-3.00000000,5.00000000,4.00000000,0.00724784
-3.00000000,5.00000000,4.10000000,0.00726087
-3.00000000,5.00000000,4.20000000,0.00727316
-3.00000000,5.00000000,4.30000000,0.00728471
-3.00000000,5.00000000,4.40000000,0.00729573
-3.00000000,5.00000000,4.50000000,0.00730638
-3.00000000,5.00000000,4.60000000,0.00731641
-3.00000000,5.00000000,4.70000000,0.00732610
-3.00000000,5.00000000,4.80000000,0.00733555
-3.00000000,5.00000000,4.90000000,0.00734458
-3.00000000,5.00000000,5.00000000,0.00735349
-2.50000000,0.00000000,0.00000000,0.00000007
-2.50000000,0.00000000,0.10000000,0.00000005
-2.50000000,0.00000000,0.20000000,-0.00000000
-2.50000000,0.00000000,0.30000000,0.00000001
-2.50000000,0.00000000,0.40000000,0.00000003
-2.50000000,0.00000000,0.50000000,0.00000001
-2.50000000,0.00000000,0.60000000,-0.00000003
-2.50000000,0.00000000,0.70000000,0.00000004
-2.50000000,0.00000000,0.80000000,0.00000005
-2.50000000,0.00000000,0.90000000,0.00000004
-2.50000000,0.00000000,1.00000000,-0.00000000
-2.50000000,0.00000000,1.10000000,0.00000001
-2.50000000,0.00000000,1.20000000,0.00000002
-2.50000000,0.00000000,1.30000000,0.00000002
-2.50000000,0.00000000,1.40000000,-0.00000000
-2.50000000,0.00000000,1.50000000,0.00000000
-2.50000000,0.00000000,1.60000000,0.00000003
-2.50000000,0.00000000,1.70000000,0.00000004
-2.50000000,0.00000000,1.80000000,0.00000004
-2.50000000,0.00000000,1.90000000,0.00000000
-2.50000000,0.00000000,2.00000000,-0.00000002
-2.50000000,0.00000000,2.10000000,0.00000003
-2.50000000,0.00000000,2.20000000,0.00000001
-2.50000000,0.00000000,2.30000000,0.00000008
-2.50000000,0.00000000,2.40000000,0.00000004
-2.50000000,0.00000000,2.50000000,0.00000004
-2.50000000,0.00000000,2.60000000,0.00000004
-2.50000000,0.00000000,2.70000000,0.00000002
-2.50000000,0.00000000,2.80000000,0.00000004
-2.50000000,0.00000000,2.90000000,0.00000008
-2.50000000,0.00000000,3.00000000,0.00000005
-2.50000000,0.00000000,3.10000000,0.00000001
-2.50000000,0.00000000,3.20000000,0.00000001
-2.50000000,0.00000000,3.30000000,0.00000002
-2.50000000,0.00000000,3.40000000,0.00000003
-2.50000000,0.00000000,3.50000000,0.00000001
-2.50000000,0.00000000,3.60000000,0.00000002
-2.50000000,0.00000000,3.70000000,-0.00000001
-2.50000000,0.00000000,3.80000000,0.00000007
-2.50000000,0.00000000,3.90000000,0.00000003
-2.50000000,0.00000000,4.00000000,0.00000000
-2.50000000,0.00000000,4.10000000,0.00000004
-2.50000000,0.00000000,4.20000000,-0.00000006
-2.50000000,0.00000000,4.30000000,0.00000006
-2.50000000,0.00000000,4.40000000,0.00000000
-2.50000000,0.00000000,4.50000000,0.00000001
-2.50000000,0.00000000,4.60000000,0.00000007
-2.50000000,0.00000000,4.70000000,0.00000003
-2.50000000,0.00000000,4.80000000,0.00000005
-2.50000000,0.00000000,4.90000000,-0.00000001
-2.50000000,0.00000000,5.00000000,-0.00000001
-2.50000000,0.10000000,0.00000000,0.00000003
-2.50000000,0.10000000,0.10000000,0.00000005
-2.50000000,0.10000000,0.20000000,0.00000006
-2.50000000,0.10000000,0.30000000,0.00000006
-2.50000000,0.10000000,0.40000000,0.00000005
-2.50000000,0.10000000,0.50000000,0.00000006
-2.50000000,0.10000000,0.60000000,0.00000000
-2.50000000,0.10000000,0.70000000,0.00000000
-2.50000000,0.10000000,0.80000000,0.00000002
-2.50000000,0.10000000,0.90000000,0.00000007
-2.50000000,0.10000000,1.00000000,-0.00000000
-2.50000000,0.10000000,1.10000000,0.00000007
-2.50000000,0.10000000,1.20000000,0.00000001
-2.50000000,0.10000000,1.30000000,0.00000002
-2.50000000,0.10000000,1.40000000,-0.00000000
-2.50000000,0.10000000,1.50000000,0.00000004
-2.50000000,0.10000000,1.60000000,0.00000004
-2.50000000,0.10000000,1.70000000,0.00000009
-2.50000000,0.10000000,1.80000000,-0.00000003
-2.50000000,0.10000000,1.90000000,0.00000001
-2.50000000,0.10000000,2.00000000,0.00000001
-2.50000000,0.10000000,2.10000000,0.00000003
-2.50000000,0.10000000,2.20000000,-0.00000002
-2.50000000,0.10000000,2.30000000,0.00000004
-2.50000000,0.10000000,2.40000000,0.00000002
-2.50000000,0.10000000,2.50000000,-0.00000000
-2.50000000,0.10000000,2.60000000,0.00000002
-2.50000000,0.10000000,2.70000000,-0.00000001
-2.50000000,0.10000000,2.80000000,0.00000006
-2.50000000,0.10000000,2.90000000,-0.00000001
-2.50000000,0.10000000,3.00000000,-0.00000000
-2.50000000,0.10000000,3.10000000,-0.00000003
-2.50000000,0.10000000,3.20000000,0.00000007
-2.50000000,0.10000000,3.30000000,-0.00000001
-2.50000000,0.10000000,3.40000000,0.00000004
-2.50000000,0.10000000,3.50000000,-0.00000002
-2.50000000,0.10000000,3.60000000,0.00000001
-2.50000000,0.10000000,3.70000000,-0.00000001
-2.50000000,0.10000000,3.80000000,0.00000002
-2.50000000,0.10000000,3.90000000,0.00000001
-2.50000000,0.10000000,4.00000000,-0.00000000
-2.50000000,0.10000000,4.10000000,0.00000001
-2.50000000,0.10000000,4.20000000,-0.00000003
-2.50000000,0.10000000,4.30000000,0.00000002
-2.50000000,0.10000000,4.40000000,0.00000002
-2.50000000,0.10000000,4.50000000,0.00000002
-2.50000000,0.10000000,4.60000000,0.00000003
-2.50000000,0.10000000,4.70000000,0.00000000
-2.50000000,0.10000000,4.80000000,0.00000003
-2.50000000,0.10000000,4.90000000,0.00000001
-2.50000000,0.10000000,5.00000000,0.00000002
-2.50000000,0.20000000,0.00000000,-0.00000001
-2.50000000,0.20000000,0.10000000,-0.00000001
-2.50000000,0.20000000,0.20000000,0.00000004
-2.50000000,0.20000000,0.30000000,0.00000002
-2.50000000,0.20000000,0.40000000,0.00000005
-2.50000000,0.20000000,0.50000000,0.00000003
-2.50000000,0.20000000,0.60000000,0.00000001
-2.50000000,0.20000000,0.70000000,0.00000008
-2.50000000,0.20000000,0.80000000,0.00000005
-2.50000000,0.20000000,0.90000000,0.00000003
-2.50000000,0.20000000,1.00000000,0.00000001
-2.50000000,0.20000000,1.10000000,0.00000002
-2.50000000,0.20000000,1.20000000,0.00000002
-2.50000000,0.20000000,1.30000000,0.00000000
-2.50000000,0.20000000,1.40000000,0.00000002
-2.50000000,0.20000000,1.50000000,0.00000002
-2.50000000,0.20000000,1.60000000,-0.00000000
-2.50000000,0.20000000,1.70000000,0.00000003
-2.50000000,0.20000000,1.80000000,0.00000001
-2.50000000,0.20000000,1.90000000,-0.00000002
-2.50000000,0.20000000,2.00000000,0.00000000
-2.50000000,0.20000000,2.10000000,0.00000003
-2.50000000,0.20000000,2.20000000,0.00000004
-2.50000000,0.20000000,2.30000000,0.00000005
-2.50000000,0.20000000,2.40000000,0.00000004
-2.50000000,0.20000000,2.50000000,-0.00000002
-2.50000000,0.20000000,2.60000000,0.00000001
-2.50000000,0.20000000,2.70000000,0.00000006
-2.50000000,0.20000000,2.80000000,-0.00000004
-2.50000000,0.20000000,2.90000000,0.00000005
-2.50000000,0.20000000,3.00000000,0.00000000
-2.50000000,0.20000000,3.10000000,0.00000000
-2.50000000,0.20000000,3.20000000,0.00000003
-2.50000000,0.20000000,3.30000000,-0.00000005
-2.50000000,0.20000000,3.40000000,0.00000001
-2.50000000,0.20000000,3.50000000,0.00000003
-2.50000000,0.20000000,3.60000000,0.00000000
-2.50000000,0.20000000,3.70000000,0.00000002
-2.50000000,0.20000000,3.80000000,0.00000001
-2.50000000,0.20000000,3.90000000,-0.00000002
-2.50000000,0.20000000,4.00000000,0.00000001
-2.50000000,0.20000000,4.10000000,0.00000002
-2.50000000,0.20000000,4.20000000,-0.00000001
-2.50000000,0.20000000,4.30000000,0.00000001
-2.50000000,0.20000000,4.40000000,0.00000000
-2.50000000,0.20000000,4.50000000,-0.00000003
-2.50000000,0.20000000,4.60000000,0.00000001
-2.50000000,0.20000000,4.70000000,0.00000008
-2.50000000,0.20000000,4.80000000,-0.00000001
-2.50000000,0.20000000,4.90000000,0.00000006
-2.50000000,0.20000000,5.00000000,0.00000003
-2.50000000,0.30000000,0.00000000,0.00000007
-2.50000000,0.30000000,0.10000000,0.00000006
-2.50000000,0.30000000,0.20000000,0.00000000
-2.50000000,0.30000000,0.30000000,-0.00000002
-2.50000000,0.30000000,0.40000000,0.00000006
-2.50000000,0.30000000,0.50000000,0.00000003
-2.50000000,0.30000000,0.60000000,0.00000003
-2.50000000,0.30000000,0.70000000,-0.00000002
-2.50000000,0.30000000,0.80000000,0.00000002
-2.50000000,0.30000000,0.90000000,0.00000000
-2.50000000,0.30000000,1.00000000,0.00000004
-2.50000000,0.30000000,1.10000000,0.00000004
-2.50000000,0.30000000,1.20000000,-0.00000002
-2.50000000,0.30000000,1.30000000,0.00000004
-2.50000000,0.30000000,1.40000000,0.00000005
-2.50000000,0.30000000,1.50000000,-0.00000004
-2.50000000,0.30000000,1.60000000,0.00000002
-2.50000000,0.30000000,1.70000000,0.00000005
-2.50000000,0.30000000,1.80000000,0.00000007
-2.50000000,0.30000000,1.90000000,-0.00000000
-2.50000000,0.30000000,2.00000000,0.00000004
-2.50000000,0.30000000,2.10000000,0.00000007
-2.50000000,0.30000000,2.20000000,0.00000002
-2.50000000,0.30000000,2.30000000,0.00000001
-2.50000000,0.30000000,2.40000000,-0.00000002
-2.50000000,0.30000000,2.50000000,0.00000006
-2.50000000,0.30000000,2.60000000,0.00000004
-2.50000000,0.30000000,2.70000000,0.00000006
-2.50000000,0.30000000,2.80000000,-0.00000002
-2.50000000,0.30000000,2.90000000,0.00000000
-2.50000000,0.30000000,3.00000000,0.00000004
-2.50000000,0.30000000,3.10000000,0.00000004
-2.50000000,0.30000000,3.20000000,-0.00000003
-2.50000000,0.30000000,3.30000000,0.00000002
-2.50000000,0.30000000,3.40000000,0.00000004
-2.50000000,0.30000000,3.50000000,-0.00000000
-2.50000000,0.30000000,3.60000000,0.00000001
-2.50000000,0.30000000,3.70000000,0.00000003
-2.50000000,0.30000000,3.80000000,-0.00000000
-2.50000000,0.30000000,3.90000000,0.00000002
-2.50000000,0.30000000,4.00000000,0.00000006
-2.50000000,0.30000000,4.10000000,0.00000009
-2.50000000,0.30000000,4.20000000,0.00000001
-2.50000000,0.30000000,4.30000000,0.00000005
-2.50000000,0.30000000,4.40000000,0.00000002
-2.50000000,0.30000000,4.50000000,0.00000004
-2.50000000,0.30000000,4.60000000,0.00000006
-2.50000000,0.30000000,4.70000000,0.00000005
-2.50000000,0.30000000,4.80000000,0.00000004
-2.50000000,0.30000000,4.90000000,0.00000005
-2.50000000,0.30000000,5.00000000,0.00000004
-2.50000000,0.40000000,0.00000000,0.00000003
-2.50000000,0.40000000,0.10000000,0.00000003
-2.50000000,0.40000000,0.20000000,-0.00000000
-2.50000000,0.40000000,0.30000000,-0.00000002
-2.50000000,0.40000000,0.40000000,0.00000001
-2.50000000,0.40000000,0.50000000,0.00000006
-2.50000000,0.40000000,0.60000000,0.00000001
-2.50000000,0.40000000,0.70000000,0.00000005
-2.50000000,0.40000000,0.80000000,0.00000002
-2.50000000,0.40000000,0.90000000,0.00000001
-2.50000000,0.40000000,1.00000000,0.00000003
-2.50000000,0.40000000,1.10000000,-0.00000004
-2.50000000,0.40000000,1.20000000,0.00000005
-2.50000000,0.40000000,1.30000000,0.00000000
-2.50000000,0.40000000,1.40000000,0.00000001
-2.50000000,0.40000000,1.50000000,-0.00000004
-2.50000000,0.40000000,1.60000000,-0.00000004
-2.50000000,0.40000000,1.70000000,0.00000003
-2.50000000,0.40000000,1.80000000,0.00000000
-2.50000000,0.40000000,1.90000000,0.00000001
-2.50000000,0.40000000,2.00000000,-0.00000003
-2.50000000,0.40000000,2.10000000,-0.00000000
-2.50000000,0.40000000,2.20000000,0.00000004
-2.50000000,0.40000000,2.30000000,0.00000004
-2.50000000,0.40000000,2.40000000,0.00000003
-2.50000000,0.40000000,2.50000000,0.00000007
-2.50000000,0.40000000,2.60000000,-0.00000004
-2.50000000,0.40000000,2.70000000,0.00000003
-2.50000000,0.40000000,2.80000000,0.00000002
-2.50000000,0.40000000,2.90000000,0.00000005
-2.50000000,0.40000000,3.00000000,0.00000001
-2.50000000,0.40000000,3.10000000,0.00000004
-2.50000000,0.40000000,3.20000000,0.00000001
-2.50000000,0.40000000,3.30000000,0.00000007
-2.50000000,0.40000000,3.40000000,0.00000003
-2.50000000,0.40000000,3.50000000,-0.00000001
-2.50000000,0.40000000,3.60000000,0.00000007
-2.50000000,0.40000000,3.70000000,0.00000003
-2.50000000,0.40000000,3.80000000,0.00000007
-2.50000000,0.40000000,3.90000000,0.00000003
-2.50000000,0.40000000,4.00000000,0.00000000
-2.50000000,0.40000000,4.10000000,0.00000003
-2.50000000,0.40000000,4.20000000,0.00000000
-2.50000000,0.40000000,4.30000000,0.00000005
-2.50000000,0.40000000,4.40000000,0.00000001
-2.50000000,0.40000000,4.50000000,0.00000002
-2.50000000,0.40000000,4.60000000,0.00000004
-2.50000000,0.40000000,4.70000000,0.00000004
-2.50000000,0.40000000,4.80000000,0.00000001
-2.50000000,0.40000000,4.90000000,0.00000004
-2.50000000,0.40000000,5.00000000,0.00000005
-2.50000000,0.50000000,0.00000000,0.00000002
-2.50000000,0.50000000,0.10000000,0.00000003
-2.50000000,0.50000000,0.20000000,0.00000008
-2.50000000,0.50000000,0.30000000,0.00000002
-2.50000000,0.50000000,0.40000000,-0.00000007
-2.50000000,0.50000000,0.50000000,0.00000001
-2.50000000,0.50000000,0.60000000,0.00000003
-2.50000000,0.50000000,0.70000000,0.00000002
-2.50000000,0.50000000,0.80000000,-0.00000002
-2.50000000,0.50000000,0.90000000,0.00000001
-2.50000000,0.50000000,1.00000000,0.00000002
-2.50000000,0.50000000,1.10000000,-0.00000005
-2.50000000,0.50000000,1.20000000,0.00000005
-2.50000000,0.50000000,1.30000000,0.00000006
-2.50000000,0.50000000,1.40000000,0.00000006
-2.50000000,0.50000000,1.50000000,0.00000007
-2.50000000,0.50000000,1.60000000,0.00000003
-2.50000000,0.50000000,1.70000000,-0.00000002
-2.50000000,0.50000000,1.80000000,-0.00000001
-2.50000000,0.50000000,1.90000000,0.00000002
-2.50000000,0.50000000,2.00000000,0.00000001
-2.50000000,0.50000000,2.10000000,0.00000002
-2.50000000,0.50000000,2.20000000,0.00000000
-2.50000000,0.50000000,2.30000000,0.00000004
-2.50000000,0.50000000,2.40000000,0.00000002
-2.50000000,0.50000000,2.50000000,0.00000007
-2.50000000,0.50000000,2.60000000,0.00000002
-2.50000000,0.50000000,2.70000000,0.00000005
-2.50000000,0.50000000,2.80000000,0.00000001
-2.50000000,0.50000000,2.90000000,0.00000000
-2.50000000,0.50000000,3.00000000,0.00000002
-2.50000000,0.50000000,3.10000000,0.00000000
-2.50000000,0.50000000,3.20000000,-0.00000000
-2.50000000,0.50000000,3.30000000,0.00000003
-2.50000000,0.50000000,3.40000000,0.00000004
-2.50000000,0.50000000,3.50000000,0.00000002
-2.50000000,0.50000000,3.60000000,0.00000001
-2.50000000,0.50000000,3.70000000,-0.00000000
-2.50000000,0.50000000,3.80000000,0.00000008
-2.50000000,0.50000000,3.90000000,-0.00000002
-2.50000000,0.50000000,4.00000000,-0.00000000
-2.50000000,0.50000000,4.10000000,-0.00000003
-2.50000000,0.50000000,4.20000000,0.00000003
-2.50000000,0.50000000,4.30000000,0.00000000
-2.50000000,0.50000000,4.40000000,0.00000005
-2.50000000,0.50000000,4.50000000,-0.00000005
-2.50000000,0.50000000,4.60000000,-0.00000000
-2.50000000,0.50000000,4.70000000,0.00000001
-2.50000000,0.50000000,4.80000000,0.00000013
-2.50000000,0.50000000,4.90000000,0.00000010
-2.50000000,0.50000000,5.00000000,0.00000004
-2.50000000,0.60000000,0.00000000,0.00000002
-2.50000000,0.60000000,0.10000000,-0.00000002
-2.50000000,0.60000000,0.20000000,0.00000003
-2.50000000,0.60000000,0.30000000,0.00000004
-2.50000000,0.60000000,0.40000000,0.00000005
-2.50000000,0.60000000,0.50000000,0.00000000
-2.50000000,0.60000000,0.60000000,0.00000001
-2.50000000,0.60000000,0.70000000,0.00000006
-2.50000000,0.60000000,0.80000000,-0.00000002
-2.50000000,0.60000000,0.90000000,0.00000003
-2.50000000,0.60000000,1.00000000,-0.00000006
-2.50000000,0.60000000,1.10000000,0.00000003
-2.50000000,0.60000000,1.20000000,0.00000004
-2.50000000,0.60000000,1.30000000,-0.00000000
-2.50000000,0.60000000,1.40000000,0.00000001
-2.50000000,0.60000000,1.50000000,0.00000009
-2.50000000,0.60000000,1.60000000,0.00000004
-2.50000000,0.60000000,1.70000000,-0.00000001
-2.50000000,0.60000000,1.80000000,0.00000001
-2.50000000,0.60000000,1.90000000,0.00000004
-2.50000000,0.60000000,2.00000000,0.00000001
-2.50000000,0.60000000,2.10000000,0.00000002
-2.50000000,0.60000000,2.20000000,0.00000001
-2.50000000,0.60000000,2.30000000,0.00000004
-2.50000000,0.60000000,2.40000000,0.00000002
-2.50000000,0.60000000,2.50000000,0.00000001
-2.50000000,0.60000000,2.60000000,0.00000002
-2.50000000,0.60000000,2.70000000,0.00000002
-2.50000000,0.60000000,2.80000000,0.00000000
-2.50000000,0.60000000,2.90000000,0.00000001
-2.50000000,0.60000000,3.00000000,0.00000002
-2.50000000,0.60000000,3.10000000,-0.00000000
-2.50000000,0.60000000,3.20000000,0.00000005
-2.50000000,0.60000000,3.30000000,0.00000001
-2.50000000,0.60000000,3.40000000,-0.00000004
-2.50000000,0.60000000,3.50000000,0.00000002
-2.50000000,0.60000000,3.60000000,-0.00000003
-2.50000000,0.60000000,3.70000000,-0.00000000
-2.50000000,0.60000000,3.80000000,0.00000005
-2.50000000,0.60000000,3.90000000,0.00000000
-2.50000000,0.60000000,4.00000000,0.00000000
-2.50000000,0.60000000,4.10000000,-0.00000002
-2.50000000,0.60000000,4.20000000,0.00000000
-2.50000000,0.60000000,4.30000000,-0.00000000
-2.50000000,0.60000000,4.40000000,0.00000005
-2.50000000,0.60000000,4.50000000,-0.00000003
-2.50000000,0.60000000,4.60000000,0.00000001
-2.50000000,0.60000000,4.70000000,0.00000001
-2.50000000,0.60000000,4.80000000,0.00000002
-2.50000000,0.60000000,4.90000000,0.00000004
-2.50000000,0.60000000,5.00000000,0.00000003
-2.50000000,0.70000000,0.00000000,0.00000004
-2.50000000,0.70000000,0.10000000,0.00000000
-2.50000000,0.70000000,0.20000000,-0.00000000
-2.50000000,0.70000000,0.30000000,-0.00000000
-2.50000000,0.70000000,0.40000000,0.00000003
-2.50000000,0.70000000,0.50000000,0.00000002
-2.50000000,0.70000000,0.60000000,-0.00000000
-2.50000000,0.70000000,0.70000000,0.00000006
-2.50000000,0.70000000,0.80000000,0.00000000
-2.50000000,0.70000000,0.90000000,0.00000000
-2.50000000,0.70000000,1.00000000,0.00000001
-2.50000000,0.70000000,1.10000000,-0.00000003
-2.50000000,0.70000000,1.20000000,0.00000004
-2.50000000,0.70000000,1.30000000,0.00000003
-2.50000000,0.70000000,1.40000000,0.00000003
-2.50000000,0.70000000,1.50000000,-0.00000003
-2.50000000,0.70000000,1.60000000,0.00000004
-2.50000000,0.70000000,1.70000000,0.00000006
-2.50000000,0.70000000,1.80000000,0.00000006
-2.50000000,0.70000000,1.90000000,0.00000001
-2.50000000,0.70000000,2.00000000,0.00000003
-2.50000000,0.70000000,2.10000000,-0.00000002
-2.50000000,0.70000000,2.20000000,0.00000006
-2.50000000,0.70000000,2.30000000,0.00000003
-2.50000000,0.70000000,2.40000000,0.00000004
-2.50000000,0.70000000,2.50000000,0.00000002
-2.50000000,0.70000000,2.60000000,0.00000006
-2.50000000,0.70000000,2.70000000,0.00000002
-2.50000000,0.70000000,2.80000000,0.00000000
-2.50000000,0.70000000,2.90000000,-0.00000004
-2.50000000,0.70000000,3.00000000,0.00000009
-2.50000000,0.70000000,3.10000000,0.00000001
-2.50000000,0.70000000,3.20000000,0.00000001
-2.50000000,0.70000000,3.30000000,0.00000002
-2.50000000,0.70000000,3.40000000,0.00000004
-2.50000000,0.70000000,3.50000000,0.00000009
-2.50000000,0.70000000,3.60000000,-0.00000001
-2.50000000,0.70000000,3.70000000,-0.00000001
-2.50000000,0.70000000,3.80000000,0.00000000
-2.50000000,0.70000000,3.90000000,0.00000001
-2.50000000,0.70000000,4.00000000,-0.00000003
-2.50000000,0.70000000,4.10000000,0.00000007
-2.50000000,0.70000000,4.20000000,-0.00000001
-2.50000000,0.70000000,4.30000000,0.00000002
-2.50000000,0.70000000,4.40000000,-0.00000001
-2.50000000,0.70000000,4.50000000,0.00000003
-2.50000000,0.70000000,4.60000000,0.00000004
-2.50000000,0.70000000,4.70000000,0.00000002
-2.50000000,0.70000000,4.80000000,0.00000005
-2.50000000,0.70000000,4.90000000,0.00000006
-2.50000000,0.70000000,5.00000000,0.00000001
-2.50000000,0.80000000,0.00000000,-0.00000003
-2.50000000,0.80000000,0.10000000,0.00000004
-2.50000000,0.80000000,0.20000000,0.00000004
-2.50000000,0.80000000,0.30000000,0.00000001
-2.50000000,0.80000000,0.40000000,0.00000009
-2.50000000,0.80000000,0.50000000,-0.00000002
-2.50000000,0.80000000,0.60000000,0.00000005
-2.50000000,0.80000000,0.70000000,0.00000009
-2.50000000,0.80000000,0.80000000,0.00000006
-2.50000000,0.80000000,0.90000000,0.00000004
-2.50000000,0.80000000,1.00000000,0.00000003
-2.50000000,0.80000000,1.10000000,0.00000001
-2.50000000,0.80000000,1.20000000,0.00000007
-2.50000000,0.80000000,1.30000000,0.00000005
-2.50000000,0.80000000,1.40000000,0.00000007
-2.50000000,0.80000000,1.50000000,0.00000006
-2.50000000,0.80000000,1.60000000,0.00000004
-2.50000000,0.80000000,1.70000000,0.00000004
-2.50000000,0.80000000,1.80000000,0.00000003
-2.50000000,0.80000000,1.90000000,0.00000000
-2.50000000,0.80000000,2.00000000,0.00000006
-2.50000000,0.80000000,2.10000000,0.00000001
-2.50000000,0.80000000,2.20000000,0.00000003
-2.50000000,0.80000000,2.30000000,0.00000005
-2.50000000,0.80000000,2.40000000,0.00000004
-2.50000000,0.80000000,2.50000000,0.00000001
-2.50000000,0.80000000,2.60000000,0.00000005
-2.50000000,0.80000000,2.70000000,0.00000006
-2.50000000,0.80000000,2.80000000,0.00000007
-2.50000000,0.80000000,2.90000000,0.00000003
-2.50000000,0.80000000,3.00000000,0.00000009
-2.50000000,0.80000000,3.10000000,0.00000005
-2.50000000,0.80000000,3.20000000,0.00000007
-2.50000000,0.80000000,3.30000000,0.00000005
-2.50000000,0.80000000,3.40000000,0.00000002
-2.50000000,0.80000000,3.50000000,0.00000004
-2.50000000,0.80000000,3.60000000,0.00000008
-2.50000000,0.80000000,3.70000000,0.00000002
-2.50000000,0.80000000,3.80000000,0.00000012
-2.50000000,0.80000000,3.90000000,0.00000007
-2.50000000,0.80000000,4.00000000,0.00000005
-2.50000000,0.80000000,4.10000000,0.00000006
-2.50000000,0.80000000,4.20000000,0.00000003
-2.50000000,0.80000000,4.30000000,0.00000007
-2.50000000,0.80000000,4.40000000,0.00000009
-2.50000000,0.80000000,4.50000000,0.00000007
-2.50000000,0.80000000,4.60000000,0.00000006
-2.50000000,0.80000000,4.70000000,0.00000006
-2.50000000,0.80000000,4.80000000,0.00000007
-2.50000000,0.80000000,4.90000000,0.00000004
-2.50000000,0.80000000,5.00000000,0.00000005
-2.50000000,0.90000000,0.00000000,-0.00000001
-2.50000000,0.90000000,0.10000000,0.00000031
-2.50000000,0.90000000,0.20000000,0.00000027
-2.50000000,0.90000000,0.30000000,0.00000035
-2.50000000,0.90000000,0.40000000,0.00000032
-2.50000000,0.90000000,0.50000000,0.00000036
-2.50000000,0.90000000,0.60000000,0.00000032
-2.50000000,0.90000000,0.70000000,0.00000033
-2.50000000,0.90000000,0.80000000,0.00000036
-2.50000000,0.90000000,0.90000000,0.00000031
-2.50000000,0.90000000,1.00000000,0.00000038
-2.50000000,0.90000000,1.10000000,0.00000039
-2.50000000,0.90000000,1.20000000,0.00000041
-2.50000000,0.90000000,1.30000000,0.00000040
-2.50000000,0.90000000,1.40000000,0.00000037
-2.50000000,0.90000000,1.50000000,0.00000041
-2.50000000,0.90000000,1.60000000,0.00000037
-2.50000000,0.90000000,1.70000000,0.00000038
-2.50000000,0.90000000,1.80000000,0.00000040
-2.50000000,0.90000000,1.90000000,0.00000042
-2.50000000,0.90000000,2.00000000,0.00000041
-2.50000000,0.90000000,2.10000000,0.00000042
-2.50000000,0.90000000,2.20000000,0.00000037
-2.50000000,0.90000000,2.30000000,0.00000038
-2.50000000,0.90000000,2.40000000,0.00000038
-2.50000000,0.90000000,2.50000000,0.00000042
-2.50000000,0.90000000,2.60000000,0.00000041
-2.50000000,0.90000000,2.70000000,0.00000050
-2.50000000,0.90000000,2.80000000,0.00000045
-2.50000000,0.90000000,2.90000000,0.00000045
-2.50000000,0.90000000,3.00000000,0.00000054
-2.50000000,0.90000000,3.10000000,0.00000047
-2.50000000,0.90000000,3.20000000,0.00000048
-2.50000000,0.90000000,3.30000000,0.00000046
-2.50000000,0.90000000,3.40000000,0.00000044
-2.50000000,0.90000000,3.50000000,0.00000050
-2.50000000,0.90000000,3.60000000,0.00000049
-2.50000000,0.90000000,3.70000000,0.00000040
-2.50000000,0.90000000,3.80000000,0.00000047
-2.50000000,0.90000000,3.90000000,0.00000046
-2.50000000,0.90000000,4.00000000,0.00000049
-2.50000000,0.90000000,4.10000000,0.00000048
-2.50000000,0.90000000,4.20000000,0.00000047
-2.50000000,0.90000000,4.30000000,0.00000057
-2.50000000,0.90000000,4.40000000,0.00000051
-2.50000000,0.90000000,4.50000000,0.00000053
-2.50000000,0.90000000,4.60000000,0.00000056
-2.50000000,0.90000000,4.70000000,0.00000051
-2.50000000,0.90000000,4.80000000,0.00000059
-2.50000000,0.90000000,4.90000000,0.00000058
-2.50000000,0.90000000,5.00000000,0.00000056
-2.50000000,1.00000000,0.00000000,0.00000003
-2.50000000,1.00000000,0.10000000,0.00000272
-2.50000000,1.00000000,0.20000000,0.00000304
-2.50000000,1.00000000,0.30000000,0.00000311
-2.50000000,1.00000000,0.40000000,0.00000315
-2.50000000,1.00000000,0.50000000,0.00000323
-2.50000000,1.00000000,0.60000000,0.00000327
-2.50000000,1.00000000,0.70000000,0.00000338
-2.50000000,1.00000000,0.80000000,0.00000333
-2.50000000,1.00000000,0.90000000,0.00000345
-2.50000000,1.00000000,1.00000000,0.00000348
-2.50000000,1.00000000,1.10000000,0.00000357
-2.50000000,1.00000000,1.20000000,0.00000352
-2.50000000,1.00000000,1.30000000,0.00000357
-2.50000000,1.00000000,1.40000000,0.00000368
-2.50000000,1.00000000,1.50000000,0.00000371
-2.50000000,1.00000000,1.60000000,0.00000369
-2.50000000,1.00000000,1.70000000,0.00000377
-2.50000000,1.00000000,1.80000000,0.00000377
-2.50000000,1.00000000,1.90000000,0.00000384
-2.50000000,1.00000000,2.00000000,0.00000387
-2.50000000,1.00000000,2.10000000,0.00000396
-2.50000000,1.00000000,2.20000000,0.00000394
-2.50000000,1.00000000,2.30000000,0.00000401
-2.50000000,1.00000000,2.40000000,0.00000399
-2.50000000,1.00000000,2.50000000,0.00000404
-2.50000000,1.00000000,2.60000000,0.00000407
-2.50000000,1.00000000,2.70000000,0.00000412
-2.50000000,1.00000000,2.80000000,0.00000418
-2.50000000,1.00000000,2.90000000,0.00000419
